Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
197,198.4681852,10.16.2015 09:37:37,138.4671176,2,1,0.999950469,3.626567125,0.038461201,0,0.139085252,0,9.71794E-05,0,0,0,0
198,199.4682174,10.16.2015 09:37:38,139.46715,2,1,0.999950469,3.626567125,0.03873897,0,0.140092567,0,9.71794E-05,0,0,0,0
199,200.4840366,10.16.2015 09:37:39,140.4829692,2,1,0.999769151,3.626405239,0.039021118,0,0.141115785,0,3.24249E-05,0,0,0,0
200,201.4993862,10.16.2015 09:37:40,141.4983187,2,1,0.999950469,3.62672925,0.039303148,0,0.142138594,0,6.48022E-05,0,0,0,0
201,202.5142446,10.16.2015 09:37:41,142.5131772,2,1,0.999769151,3.62672925,0.039585045,0,0.143160952,0,6.48022E-05,0,0,0,0
202,203.5149579,10.16.2015 09:37:42,143.5138904,2,1,0.999950469,3.626891136,0.03986301,0,0.144169071,0,9.71794E-05,0,0,0,0
203,204.5149778,10.16.2015 09:37:43,144.5139102,2,1,1.000131845,3.626891136,0.040140778,0,0.145176499,0,3.23772E-05,0,0,0,0
204,205.5301211,10.16.2015 09:37:44,145.5290537,2,1,1.000131845,3.627053261,0.040418531,0,0.146183886,0,9.72271E-05,0,0,0,0
205,206.5462802,10.16.2015 09:37:45,146.5452128,2,1,0.999950469,3.627053261,0.040705008,0,0.147222949,0,6.48022E-05,0,0,0,0
206,207.5617815,10.16.2015 09:37:46,147.5607141,2,1,1.000131845,3.627215385,0.040987079,0,0.148246049,0,6.48499E-05,0,0,0,0
207,208.5775312,10.16.2015 09:37:47,148.5764637,2,1,0.999769151,3.627215385,0.041269223,0,0.149269441,0,6.48499E-05,0,0,0,0
208,209.5930386,10.16.2015 09:37:48,149.5919711,2,1,1.000131845,3.627215385,0.041551295,0,0.15029259,0,3.24249E-05,0,0,0,0
209,210.6086485,10.16.2015 09:37:49,150.6075809,2,1,0.999950469,3.627377272,0.041833392,0,0.151315847,0,6.48022E-05,0,0,0,0
210,211.6242781,10.16.2015 09:37:50,151.6232105,2,1,0.999950469,3.627539396,0.042115489,0,0.152339132,0,6.48022E-05,0,0,0,0
211,212.6400584,10.16.2015 09:37:51,152.6389909,2,1,1.000131845,3.627539396,0.04239764,0,0.153362635,0,3.24249E-05,0,0,0,0
212,213.6554857,10.16.2015 09:37:52,153.6544182,2,1,0.999950469,3.627701283,0.042679693,0,0.154385811,0,9.71794E-05,0,0,0,0
213,214.6711438,10.16.2015 09:37:53,154.6700763,2,1,0.999950469,3.627701283,0.042961794,0,0.155409176,0,9.71794E-05,0,0,0,0
214,215.6867422,10.16.2015 09:37:54,155.6856746,2,1,0.999769151,3.627701283,0.0432439,0,0.15643259,0,6.48022E-05,0,0,0,0
215,216.7023077,10.16.2015 09:37:55,156.7012403,2,1,0.999950469,3.627863407,0.04352599,0,0.157455973,0,6.48022E-05,0,0,0,0
216,217.7179035,10.16.2015 09:37:56,157.716836,2,1,0.999950469,3.628025293,0.043808103,0,0.158479472,0,9.68785E-05,0,0,0,0
217,218.7334985,10.16.2015 09:37:57,158.732431,2,1,0.999769151,3.628025293,0.044090199,0,0.159502912,0,6.4401E-05,0,0,0,0
218,219.733523,10.16.2015 09:37:58,159.7324555,2,1,1.000131845,3.628187418,0.044367986,0,0.160510749,0,9.72271E-05,0,0,0,0
219,220.7335472,10.16.2015 09:37:59,160.7324797,2,1,1.000131845,3.628187418,0.044645763,0,0.161518564,0,3.24249E-05,0,0,0,0
220,221.7491987,10.16.2015 09:38:00,161.7481311,2,1,0.999950469,3.628187418,0.044927886,0,0.162542183,0,3.24249E-05,0,0,0,0
221,222.7647504,10.16.2015 09:38:01,162.7636829,2,1,0.999950469,3.628349304,0.045209973,0,0.16356569,0,6.48022E-05,0,0,0,0
222,223.7803945,10.16.2015 09:38:02,163.779327,2,1,1.000131845,3.628349304,0.045492079,0,0.164589274,0,6.48022E-05,0,0,0,0
223,224.7959671,10.16.2015 09:38:03,164.7948996,2,1,0.999950469,3.628349304,0.045774171,0,0.165612835,0,3.23772E-05,0,0,0,0
224,225.7959809,10.16.2015 09:38:04,165.7949133,2,1,1.000131845,3.628511429,0.046051931,0,0.166620686,0,3.24249E-05,0,0,0,0
225,226.7960318,10.16.2015 09:38:05,166.7949644,2,1,0.999950469,3.628511429,0.046329717,0,0.167628653,0,0,0,0,0,0
226,227.8116078,10.16.2015 09:38:06,167.8105403,2,1,1.000131845,3.628673315,0.046611806,0,0.16865224,0,6.48022E-05,0,0,0,0
227,228.8272262,10.16.2015 09:38:07,168.8261586,2,1,0.999769151,3.628673315,0.046893911,0,0.169675913,0,3.23772E-05,0,0,0,0
228,229.842905,10.16.2015 09:38:08,169.8418374,2,1,1.000131845,3.628997326,0.047176041,0,0.170699699,0,9.71794E-05,0,0,0,0
229,230.8584397,10.16.2015 09:38:09,170.8573721,2,1,0.999950469,3.628997326,0.047458117,0,0.171723304,0,6.48022E-05,0,0,0,0
230,231.8741064,10.16.2015 09:38:10,171.873039,2,1,0.999769151,3.628997326,0.04774023,0,0.172747076,0,9.71794E-05,0,0,0,0
231,232.8896529,10.16.2015 09:38:11,172.8885853,2,1,0.999950469,3.628997326,0.048022313,0,0.173770771,0,3.23772E-05,0,0,0,0
232,233.9052744,10.16.2015 09:38:12,173.9042069,2,1,0.999769151,3.629159451,0.048304412,0,0.174794549,0,6.48022E-05,0,0,0,0
233,234.9208679,10.16.2015 09:38:13,174.9198004,2,1,1.000131845,3.629321337,0.048586515,0,0.17581837,0,9.71794E-05,0,0,0,0
234,235.9208773,10.16.2015 09:38:14,175.9198098,2,1,0.999950469,3.629483461,0.048864287,0,0.176826496,0,9.72271E-05,0,0,0,0
235,236.936484,10.16.2015 09:38:15,176.9354165,2,1,0.999587774,3.629321337,0.049146387,0,0.17785035,0,6.48022E-05,0,0,0,0
236,237.9520856,10.16.2015 09:38:16,177.9510182,2,1,0.999950469,3.629645586,0.049428484,0,0.178874221,0,9.72271E-05,0,0,0,0
237,238.967747,10.16.2015 09:38:17,178.9666794,2,1,0.999950469,3.629483461,0.049710596,0,0.179898163,0,6.48022E-05,0,0,0,0
238,239.9678802,10.16.2015 09:38:18,179.9668127,2,1,1.000131845,3.629807472,0.049988392,0,0.180906462,0,9.72271E-05,0,0,0,0
239,240.9833181,10.16.2015 09:38:19,180.9822506,2,1,0.999950469,3.629645586,0.05027045,0,0.181930256,0,3.24249E-05,0,0,0,0
240,241.9834088,10.16.2015 09:38:20,181.9823413,2,1,0.999950469,3.629807472,0.050548242,0,0.182938593,0,6.48022E-05,0,0,0,0
241,242.9989188,10.16.2015 09:38:21,182.9978513,2,1,1.000131845,3.630131483,0.050830319,0,0.183962503,0,9.71794E-05,0,0,0,0
242,244.0145204,10.16.2015 09:38:22,184.013453,2,1,0.999950469,3.629969597,0.051112417,0,0.184986499,0,6.48022E-05,0,0,0,0
243,245.0145472,10.16.2015 09:38:23,185.0134797,2,1,0.999950469,3.630131483,0.05139019,0,0.185994822,0,6.48022E-05,0,0,0,0
244,246.0301158,10.16.2015 09:38:24,186.0290484,2,1,0.999950469,3.629969597,0.051672267,0,0.187018782,0,3.24249E-05,0,0,0,0
245,247.0303213,10.16.2015 09:38:25,187.0292538,2,1,0.999950469,3.630131483,0.05195009,0,0.188027333,0,6.48022E-05,0,0,0,0
246,248.0457335,10.16.2015 09:38:26,188.044666,2,1,0.999769151,3.630293608,0.052232133,0,0.189051234,0,9.72271E-05,0,0,0,0
247,249.0457378,10.16.2015 09:38:27,189.0446702,2,1,0.999769151,3.630131483,0.052509894,0,0.190059609,0,3.23772E-05,0,0,0,0
248,250.0457568,10.16.2015 09:38:28,190.0446893,2,1,0.999769151,3.630455494,0.052787662,0,0.191068027,0,9.71794E-05,0,0,0,0
249,251.061283,10.16.2015 09:38:29,191.0602155,2,1,0.999950469,3.630455494,0.053069747,0,0.192092146,0,9.71794E-05,0,0,0,0
250,252.0613831,10.16.2015 09:38:30,192.0603156,2,1,0.999950469,3.630617619,0.053347548,0,0.19310073,0,6.48022E-05,0,0,0,0
251,253.0769435,10.16.2015 09:38:31,193.075876,2,1,1.000131845,3.630779505,0.053629641,0,0.194124931,0,9.71794E-05,0,0,0,0
252,254.092576,10.16.2015 09:38:32,194.0915085,2,1,0.999950469,3.630779505,0.053911755,0,0.195149224,0,6.48022E-05,0,0,0,0
253,255.1081438,10.16.2015 09:38:33,195.1070762,2,1,0.999950469,3.630941629,0.05419385,0,0.19617347,0,6.48022E-05,0,0,0,0
254,256.1081511,10.16.2015 09:38:34,196.1070836,2,1,0.999950469,3.630941629,0.054471622,0,0.19718203,0,6.48022E-05,0,0,0,0
255,257.1236481,10.16.2015 09:38:35,197.1225805,2,1,0.999769151,3.630941629,0.054753699,0,0.198206251,0,0,0,0,0,0
256,258.1395406,10.16.2015 09:38:36,198.1384732,2,1,0.999950469,3.631103516,0.055035884,0,0.199230885,0,9.71794E-05,0,0,0,0
257,259.1550219,10.16.2015 09:38:37,199.1539543,2,1,0.999950469,3.631103516,0.055317945,0,0.200255083,0,6.48022E-05,0,0,0,0
258,260.1706045,10.16.2015 09:38:38,200.1695371,2,1,0.999950469,3.63126564,0.055600041,0,0.201279424,0,9.72271E-05,0,0,0,0
259,261.1862471,10.16.2015 09:38:39,201.1851796,2,1,0.999950469,3.63126564,0.055882144,0,0.202303814,0,3.24249E-05,0,0,0,0
260,262.20182,10.16.2015 09:38:40,202.2007525,2,1,0.999950469,3.63126564,0.056164235,0,0.203328191,0,6.48022E-05,0,0,0,0
261,263.2175333,10.16.2015 09:38:41,203.2164658,2,1,1.000131845,3.631427526,0.056446358,0,0.204352697,0,6.48022E-05,0,0,0,0
262,264.2330384,10.16.2015 09:38:42,204.2319709,2,1,1.000131845,3.631589651,0.05672842,0,0.205376998,0,6.48022E-05,0,0,0,0
263,265.2487524,10.16.2015 09:38:43,205.247685,2,1,0.999950469,3.631751776,0.057010555,0,0.206401601,0,9.72271E-05,0,0,0,0
264,266.2642741,10.16.2015 09:38:44,206.2632066,2,1,0.999950469,3.631751776,0.057292627,0,0.207426002,0,3.24249E-05,0,0,0,0
265,267.2799124,10.16.2015 09:38:45,207.2788449,2,1,1.000131845,3.631913662,0.057574742,0,0.208450584,0,9.72271E-05,0,0,0,0
266,268.2955052,10.16.2015 09:38:46,208.2944377,2,1,1.000313163,3.632075787,0.057856833,0,0.209475098,0,9.72271E-05,0,0,0,0
267,269.2955239,10.16.2015 09:38:47,209.2944564,2,1,0.999950469,3.631913662,0.058134599,0,0.21048393,0,3.23772E-05,0,0,0,0
268,270.3101066,10.16.2015 09:38:48,210.3090387,2,1,0.999950469,3.631913662,0.058416417,0,0.211507498,0,3.23772E-05,0,0,0,0
269,271.3111308,10.16.2015 09:38:49,211.3100633,2,1,0.999950469,3.632237673,0.058694459,0,0.212517368,0,9.71794E-05,0,0,0,0
270,272.3266969,10.16.2015 09:38:50,212.3256295,2,1,0.999950469,3.632237673,0.058976548,0,0.213541968,0,6.48022E-05,0,0,0,0
271,273.3266975,10.16.2015 09:38:51,213.3256299,2,1,0.999769151,3.632075787,0.059254311,0,0.214550872,0,0,0,0,0,0
272,274.3267094,10.16.2015 09:38:52,214.3256419,2,1,1.000131845,3.632399797,0.059532092,0,0.215559875,0,9.72271E-05,0,0,0,0
273,275.3423106,10.16.2015 09:38:53,215.3412431,2,1,0.999950469,3.632399797,0.059814178,0,0.216584523,0,3.24249E-05,0,0,0,0
274,276.3577268,10.16.2015 09:38:54,216.3566592,2,1,0.999950469,3.632561684,0.060096223,0,0.217609045,0,6.48022E-05,0,0,0,0
275,277.3736093,10.16.2015 09:38:55,217.3725419,2,1,0.999769151,3.632561684,0.060378398,0,0.218634064,0,9.71794E-05,0,0,0,0
276,278.3891365,10.16.2015 09:38:56,218.3880691,2,1,0.999950469,3.632885695,0.060660472,0,0.219658732,0,9.71794E-05,0,0,0,0
277,279.4047733,10.16.2015 09:38:58,219.4037058,2,1,0.999950469,3.632885695,0.060942578,0,0.220683547,0,9.71794E-05,0,0,0,0
278,280.4203677,10.16.2015 09:38:59,220.4193003,2,1,0.999950469,3.632885695,0.061224664,0,0.2217083,0,6.48022E-05,0,0,0,0
279,281.4203945,10.16.2015 09:39:00,221.4193271,2,1,0.999950469,3.633047819,0.06150244,0,0.222717429,0,6.48022E-05,0,0,0,0
280,282.4358793,10.16.2015 09:39:01,222.4348117,2,1,1.000313163,3.633209705,0.061784497,0,0.223742127,0,9.71794E-05,0,0,0,0
281,283.4515843,10.16.2015 09:39:02,223.4505168,2,1,0.999950469,3.633047819,0.062066629,0,0.224767129,0,6.48022E-05,0,0,0,0
282,284.4672568,10.16.2015 09:39:03,224.4661893,2,1,0.999950469,3.633047819,0.062348739,0,0.22579207,0,3.24249E-05,0,0,0,0
283,285.4673079,10.16.2015 09:39:04,225.4662403,2,1,1.000131845,3.63337183,0.062626522,0,0.226801308,0,9.72271E-05,0,0,0,0
284,286.4829511,10.16.2015 09:39:05,226.4818837,2,1,0.999950469,3.63337183,0.06290863,0,0.22782628,0,6.48022E-05,0,0,0,0
285,287.4984602,10.16.2015 09:39:06,227.4973927,2,1,0.999950469,3.633533716,0.063190706,0,0.22885117,0,6.48022E-05,0,0,0,0
286,288.51405,10.16.2015 09:39:07,228.5129825,2,1,0.999769151,3.63337183,0.063472809,0,0.229876171,0,6.48022E-05,0,0,0,0
287,289.5291208,10.16.2015 09:39:08,229.5280533,2,1,0.999950469,3.633533716,0.06375056,0,0.230885388,0,6.48022E-05,0,0,0,0
288,290.5292454,10.16.2015 09:39:09,230.528178,2,1,0.999950469,3.633695841,0.064028347,0,0.231894752,0,9.72271E-05,0,0,0,0
289,291.5292705,10.16.2015 09:39:10,231.528203,2,1,0.999950469,3.633695841,0.064306052,0,0.232903832,0,6.48022E-05,0,0,0,0
290,292.5293253,10.16.2015 09:39:11,232.5282578,2,1,0.999950469,3.633857965,0.064583809,0,0.23391313,0,6.48499E-05,0,0,0,0
291,293.5293465,10.16.2015 09:39:12,233.528279,2,1,0.999950469,3.634019852,0.064861579,0,0.234922496,0,9.72271E-05,0,0,0,0
292,294.5294178,10.16.2015 09:39:13,234.5283504,2,1,0.999769151,3.633695841,0.065139313,0,0.235931734,0,3.24249E-05,0,0,0,0
293,295.5441515,10.16.2015 09:39:14,235.5430841,2,1,1.000131845,3.634019852,0.065386746,0,0.236830899,0,6.48022E-05,0,0,0,0
294,296.5445646,10.16.2015 09:39:15,236.5434971,2,1,0.999950469,3.634181976,0.065703401,0,0.23798163,0,9.72271E-05,0,0,0,0
295,297.5452762,10.16.2015 09:39:16,237.5442088,2,1,0.999950469,3.634019852,0.065981375,0,0.238991831,0,3.23772E-05,0,0,0,0
296,298.5608615,10.16.2015 09:39:17,238.5597941,2,1,0.999950469,3.634343863,0.066263474,0,0.240017051,0,0.000129604,0,0,0,0
297,299.5764158,10.16.2015 09:39:18,239.5753483,2,1,1.000131845,3.634343863,0.066545566,0,0.241042264,0,6.48022E-05,0,0,0,0
298,300.5910532,10.16.2015 09:39:19,240.5899854,2,1,0.999769151,3.634343863,0.066827399,0,0.242066567,0,6.48022E-05,0,0,0,0
299,301.5920724,10.16.2015 09:39:20,241.5910049,2,1,1.000131845,3.634343863,0.067105457,0,0.243077164,0,3.23772E-05,0,0,0,0
300,302.6064264,10.16.2015 09:39:21,242.6053588,2,1,0.999769151,3.634505987,0.067331141,0,0.243897425,0,6.48022E-05,0,0,0,0
301,303.6077117,10.16.2015 09:39:22,243.6066441,2,1,0.999950469,3.634505987,0.06766533,0,0.245112068,0,6.48022E-05,0,0,0,0
302,304.6232536,10.16.2015 09:39:23,244.622186,2,1,0.999950469,3.634829998,0.067947419,0,0.246137392,0,6.48022E-05,0,0,0,0
303,305.6388547,10.16.2015 09:39:24,245.6377871,2,1,1.000131845,3.634991884,0.06822951,0,0.247162734,0,9.71794E-05,0,0,0,0
304,306.6545337,10.16.2015 09:39:25,246.6534663,2,1,1.000131845,3.634991884,0.068511634,0,0.248188228,0,6.48022E-05,0,0,0,0
305,307.669961,10.16.2015 09:39:26,247.6688935,2,1,0.999950469,3.634991884,0.068793683,0,0.249213462,0,9.71794E-05,0,0,0,0
306,308.6701105,10.16.2015 09:39:27,248.6690429,2,1,0.999950469,3.634991884,0.069071484,0,0.250223269,0,3.23772E-05,0,0,0,0
307,309.6856906,10.16.2015 09:39:28,249.6846232,2,1,0.999769151,3.635154009,0.069353584,0,0.251248734,0,6.48022E-05,0,0,0,0
308,310.6856908,10.16.2015 09:39:29,250.6846234,2,1,0.999950469,3.635315895,0.069631356,0,0.252258489,0,6.48022E-05,0,0,0,0
309,311.6857575,10.16.2015 09:39:30,251.6846901,2,1,0.999769151,3.635315895,0.069909133,0,0.253268274,0,6.48022E-05,0,0,0,0
310,312.7012542,10.16.2015 09:39:31,252.7001867,2,1,0.999950469,3.63547802,0.070191207,0,0.254293712,0,9.72271E-05,0,0,0,0
311,313.7012819,10.16.2015 09:39:32,253.7002143,2,1,1.000131845,3.635639906,0.070468985,0,0.255303552,0,0.000129604,0,0,0,0
312,314.7013116,10.16.2015 09:39:33,254.7002441,2,1,0.999950469,3.63547802,0.070746765,0,0.256313429,0,3.24249E-05,0,0,0,0
313,315.7168786,10.16.2015 09:39:34,255.715811,2,1,0.999769151,3.63547802,0.071028871,0,0.257339053,0,6.48022E-05,0,0,0,0
314,316.7325423,10.16.2015 09:39:35,256.7314749,2,1,0.999769151,3.635639906,0.071310985,0,0.25836472,0,6.48022E-05,0,0,0,0
315,317.7481113,10.16.2015 09:39:36,257.7470438,2,1,1.000131845,3.635802031,0.071593076,0,0.259390324,0,9.72271E-05,0,0,0,0
316,318.7637538,10.16.2015 09:39:37,258.7626863,2,1,0.999769151,3.635802031,0.071875188,0,0.26041604,0,3.24249E-05,0,0,0,0
317,319.7793192,10.16.2015 09:39:38,259.7782518,2,1,0.999950469,3.635963917,0.072157287,0,0.261441729,0,6.48022E-05,0,0,0,0
318,320.7793331,10.16.2015 09:39:39,260.7782656,2,1,0.999950469,3.635963917,0.072435053,0,0.262451678,0,3.23772E-05,0,0,0,0
319,321.79495,10.16.2015 09:39:40,261.7938825,2,1,0.999950469,3.636126041,0.072717151,0,0.263477403,0,9.72271E-05,0,0,0,0
320,322.809589,10.16.2015 09:39:41,262.8085214,2,1,0.999769151,3.636126041,0.072994902,0,0.264487338,0,6.48022E-05,0,0,0,0
321,323.8101607,10.16.2015 09:39:42,263.8090932,2,1,0.999950469,3.636288166,0.073276911,0,0.265512779,0,9.72271E-05,0,0,0,0
322,324.8105344,10.16.2015 09:39:43,264.8094669,2,1,0.999950469,3.636288166,0.073554778,0,0.266523172,0,6.48499E-05,0,0,0,0
323,325.8261207,10.16.2015 09:39:44,265.8250532,2,1,0.999950469,3.636288166,0.07383687,0,0.26754896,0,6.48499E-05,0,0,0,0
324,326.826125,10.16.2015 09:39:45,266.8250575,2,1,0.999769151,3.636450052,0.074114625,0,0.268558989,0,6.48022E-05,0,0,0,0
325,327.8261524,10.16.2015 09:39:46,267.8250849,2,1,1.000131845,3.636612177,0.074392384,0,0.269569057,0,9.72271E-05,0,0,0,0
326,328.8417272,10.16.2015 09:39:47,268.8406597,2,1,0.999950469,3.636450052,0.074674471,0,0.270594881,0,3.23772E-05,0,0,0,0
327,329.8573667,10.16.2015 09:39:48,269.8562992,2,1,0.999950469,3.636612177,0.074956576,0,0.271620798,0,6.48022E-05,0,0,0,0
328,330.8719626,10.16.2015 09:39:49,270.8708948,2,1,1.000131845,3.636936188,0.075238394,0,0.272645689,0,0.000129604,0,0,0,0
329,331.8729623,10.16.2015 09:39:50,271.8718949,2,1,0.999950469,3.636936188,0.075516435,0,0.273656876,0,9.72271E-05,0,0,0,0
330,332.8886879,10.16.2015 09:39:51,272.8876205,2,1,0.999950469,3.636936188,0.075798564,0,0.274682955,0,6.48022E-05,0,0,0,0
331,333.904171,10.16.2015 09:39:52,273.9031035,2,1,0.999950469,3.637098074,0.07608063,0,0.275708831,0,0.000129604,0,0,0,0
332,334.9198051,10.16.2015 09:39:53,274.9187375,2,1,0.999950469,3.637260199,0.076362732,0,0.276734853,0,9.72271E-05,0,0,0,0
333,335.9354127,10.16.2015 09:39:54,275.9343451,2,1,1.000131845,3.637260199,0.076644831,0,0.277760891,0,9.72271E-05,0,0,0,0
334,336.9509972,10.16.2015 09:39:55,276.9499297,2,1,0.999950469,3.637260199,0.076926922,0,0.278786925,0,3.24249E-05,0,0,0,0
335,337.9666713,10.16.2015 09:39:56,277.9656037,2,1,1.000313163,3.637422085,0.077209055,0,0.279813131,0,9.71794E-05,0,0,0,0
336,338.9822237,10.16.2015 09:39:57,278.9811562,2,1,0.999950469,3.637422085,0.077491144,0,0.280839198,0,9.71794E-05,0,0,0,0
337,339.9978603,10.16.2015 09:39:58,279.9967928,2,1,0.999950469,3.637584209,0.07777325,0,0.28186535,0,6.48022E-05,0,0,0,0
338,341.0134459,10.16.2015 09:39:59,281.0123785,2,1,0.999950469,3.637584209,0.078055347,0,0.282891491,0,6.48022E-05,0,0,0,0
339,342.0134492,10.16.2015 09:40:00,282.0123816,2,1,1.000313163,3.637746096,0.078333109,0,0.283901882,0,9.71794E-05,0,0,0,0
340,343.013456,10.16.2015 09:40:01,283.0123885,2,1,0.999950469,3.637584209,0.078610872,0,0.284912304,0,6.48022E-05,0,0,0,0
341,344.0285338,10.16.2015 09:40:02,284.0274664,2,1,0.999950469,3.637746096,0.078892831,0,0.285938002,0,3.23772E-05,0,0,0,0
342,345.0286471,10.16.2015 09:40:03,285.0275797,2,1,0.999950469,3.63790822,0.079170631,0,0.286948602,0,9.72271E-05,0,0,0,0
343,346.0291326,10.16.2015 09:40:04,286.0280651,2,1,1.000131845,3.638070107,0.079448532,0,0.287959585,0,9.71794E-05,0,0,0,0
344,347.0446628,10.16.2015 09:40:05,287.0435953,2,1,1.000131845,3.638070107,0.07973061,0,0.288985786,0,6.48022E-05,0,0,0,0
345,348.0446631,10.16.2015 09:40:06,288.0435955,2,1,1.000131845,3.638232231,0.080008382,0,0.289996345,0,9.72271E-05,0,0,0,0
346,349.0446774,10.16.2015 09:40:07,289.0436099,2,1,0.999950469,3.638232231,0.08028616,0,0.291006958,0,6.48022E-05,0,0,0,0
347,350.0603269,10.16.2015 09:40:08,290.0592595,2,1,0.999950469,3.638232231,0.080568267,0,0.292033337,0,3.24249E-05,0,0,0,0
348,351.0603646,10.16.2015 09:40:09,291.0592971,2,1,0.999950469,3.638394356,0.080846045,0,0.293043991,0,6.48499E-05,0,0,0,0
349,352.0604495,10.16.2015 09:40:10,292.059382,2,1,0.999950469,3.638394356,0.081123832,0,0.294054701,0,3.24249E-05,0,0,0,0
350,353.0604731,10.16.2015 09:40:11,293.0594057,2,1,0.999950469,3.638394356,0.081401608,0,0.295065388,0,3.24249E-05,0,0,0,0
351,354.0758674,10.16.2015 09:40:12,294.0747999,2,1,1.000131845,3.638718367,0.081683646,0,0.2960916,0,9.72271E-05,0,0,0,0
352,355.0914217,10.16.2015 09:40:13,295.0903543,2,1,0.999950469,3.638718367,0.081965732,0,0.297118007,0,9.72271E-05,0,0,0,0
353,356.1071057,10.16.2015 09:40:14,296.1060383,2,1,0.999950469,3.638718367,0.082247864,0,0.298144615,0,6.48022E-05,0,0,0,0
354,357.1226873,10.16.2015 09:40:15,297.1216199,2,1,0.999950469,3.638880253,0.082529962,0,0.299171113,0,9.71794E-05,0,0,0,0
355,358.1382685,10.16.2015 09:40:16,298.1372011,2,1,0.999950469,3.638880253,0.082812064,0,0.300197641,0,9.71794E-05,0,0,0,0
356,359.1538881,10.16.2015 09:40:17,299.1528206,2,1,0.999950469,3.638880253,0.08309417,0,0.30122419,0,3.23772E-05,0,0,0,0
357,360.153899,10.16.2015 09:40:18,300.1528315,2,1,0.999950469,3.639042377,0.083371948,0,0.302235018,0,6.48022E-05,0,0,0,0
358,361.1685103,10.16.2015 09:40:19,301.1674425,2,1,0.999950469,3.639204264,0.083653774,0,0.303260595,0,9.71794E-05,0,0,0,0
359,362.169644,10.16.2015 09:40:20,302.1685765,2,1,1.000131845,3.639204264,0.08393186,0,0.304272581,0,6.48022E-05,0,0,0,0
360,363.1850817,10.16.2015 09:40:21,303.1840142,2,1,1.000131845,3.639204264,0.084213926,0,0.305299077,0,6.48022E-05,0,0,0,0
361,364.2006998,10.16.2015 09:40:22,304.1996323,2,1,0.999950469,3.639366388,0.084496041,0,0.306325779,0,9.72271E-05,0,0,0,0
362,365.216367,10.16.2015 09:40:23,305.2152995,2,1,0.999950469,3.639204264,0.084778156,0,0.30735251,0,0,0,0,0,0
363,366.2319562,10.16.2015 09:40:24,306.2308886,2,1,0.999950469,3.639366388,0.08506026,0,0.308379219,0,3.24249E-05,0,0,0,0
364,367.247539,10.16.2015 09:40:25,307.2464714,2,1,1.000131845,3.639528275,0.085342361,0,0.309405932,0,6.48022E-05,0,0,0,0
365,368.2630758,10.16.2015 09:40:26,308.2620082,2,1,0.999950469,3.639690399,0.085624452,0,0.310432641,0,6.48022E-05,0,0,0,0
366,369.2631829,10.16.2015 09:40:27,309.2621154,2,1,0.999950469,3.639852285,0.085902243,0,0.31144372,0,9.71794E-05,0,0,0,0
367,370.2632057,10.16.2015 09:40:28,310.2621383,2,1,0.999950469,3.639852285,0.086180022,0,0.312454775,0,6.48022E-05,0,0,0,0
368,371.2787417,10.16.2015 09:40:29,311.2776742,2,1,0.999950469,3.64001441,0.086462108,0,0.313481534,0,9.72271E-05,0,0,0,0
369,372.2943609,10.16.2015 09:40:30,312.2932934,2,1,0.999769151,3.639852285,0.086744217,0,0.314508395,0,0,0,0,0,0
370,373.3100063,10.16.2015 09:40:31,313.3089388,2,1,0.999769151,3.639852285,0.087026325,0,0.315535277,0,3.23772E-05,0,0,0,0
371,374.325587,10.16.2015 09:40:32,314.3245194,2,1,0.999769151,3.64001441,0.087308416,0,0.316562111,0,6.48022E-05,0,0,0,0
372,375.3255985,10.16.2015 09:40:33,315.324531,2,1,0.999950469,3.640338421,0.08758618,0,0.317573219,0,6.48022E-05,0,0,0,0
373,376.3411949,10.16.2015 09:40:34,316.3401274,2,1,0.999950469,3.640338421,0.087868289,0,0.318600172,0,6.48022E-05,0,0,0,0
374,377.3568325,10.16.2015 09:40:35,317.355765,2,1,0.999950469,3.640338421,0.088150394,0,0.319627124,0,6.48022E-05,0,0,0,0
375,378.3725385,10.16.2015 09:40:36,318.371471,2,1,1.000131845,3.640500546,0.08843252,0,0.320654167,0,6.48499E-05,0,0,0,0
376,379.388038,10.16.2015 09:40:37,319.3869705,2,1,0.999950469,3.640500546,0.088714586,0,0.321681032,0,3.24249E-05,0,0,0,0
377,380.3880421,10.16.2015 09:40:38,320.3869745,2,1,1.000131845,3.640662432,0.088992357,0,0.322692281,0,6.48022E-05,0,0,0,0
378,381.3880445,10.16.2015 09:40:39,321.386977,2,1,0.999769151,3.640662432,0.089270126,0,0.323703531,0,6.48022E-05,0,0,0,0
379,382.4037206,10.16.2015 09:40:41,322.402653,2,1,0.999950469,3.640824556,0.089552247,0,0.324730659,0,6.48022E-05,0,0,0,0
380,383.4192387,10.16.2015 09:40:42,323.4181712,2,1,0.999769151,3.640824556,0.089834327,0,0.32575766,0,3.24249E-05,0,0,0,0
381,384.4348443,10.16.2015 09:40:43,324.4337768,2,1,0.999950469,3.640986443,0.090116421,0,0.326784737,0,9.71794E-05,0,0,0,0
